{package_name: ta_manouevre, input_parameters: {direction: {pvf_type: string, pvf_example: left}, verb: {pvf_type: string, pvf_example: turn}}}	left turn
{package_name: ta_manouevre, input_parameters: {direction: {pvf_type: string, pvf_example: left}, verb: {pvf_type: string, pvf_example: turn}}}	left wing turn left
{package_name: ta_manouevre, input_parameters: {direction: {pvf_type: string, pvf_example: left}, verb: {pvf_type: string, pvf_example: turn}}}	turn left wing left
{package_name: ta_manouevre, input_parameters: {direction: {pvf_type: string, pvf_example: left}, verb: {pvf_type: string, pvf_example: turn}}}	twist turn left
{package_name: ta_manouevre, input_parameters: {direction: {pvf_type: string, pvf_example: left}, verb: {pvf_type: string, pvf_example: turn}}}	left turn
{package_name: ta_manouevre, input_parameters: {direction: {pvf_type: string, pvf_example: left}, verb: {pvf_type: string, pvf_example: turn}}}	left turn
{package_name: ta_manouevre, input_parameters: {direction: {pvf_type: string, pvf_example: left}, verb: {pvf_type: string, pvf_example: turn}}}	turn left
{package_name: ta_pickup, input_parameters: {locale: {pvf_type: string, pvf_example: from the dresser}, object: {pvf_type: string, pvf_example: alarm clock}, verb: {pvf_type: string, pvf_example: Pick up}}}	cream pick up the alarm clock from the dresser
{package_name: ta_pickup, input_parameters: {locale: {pvf_type: string, pvf_example: from the dresser}, object: {pvf_type: string, pvf_example: alarm clock}, verb: {pvf_type: string, pvf_example: Pick up}}}	pick up the time alarm clock from the dresser
{package_name: ta_pickup, input_parameters: {locale: {pvf_type: string, pvf_example: from the dresser}, object: {pvf_type: string, pvf_example: alarm clock}, verb: {pvf_type: string, pvf_example: Pick up}}}	pick up the the clock from alarm dresser
{package_name: ta_pickup, input_parameters: {locale: {pvf_type: string, pvf_example: from the dresser}, object: {pvf_type: string, pvf_example: alarm clock}, verb: {pvf_type: string, pvf_example: Pick up}}}	pick up the alarm clock upwardly from the dresser
{package_name: ta_pickup, input_parameters: {locale: {pvf_type: string, pvf_example: from the dresser}, object: {pvf_type: string, pvf_example: alarm clock}, verb: {pvf_type: string, pvf_example: Pick up}}}	alarm up the pick clock from the dresser
{package_name: ta_pickup, input_parameters: {locale: {pvf_type: string, pvf_example: from the dresser}, object: {pvf_type: string, pvf_example: alarm clock}, verb: {pvf_type: string, pvf_example: Pick up}}}	the up the alarm clock from pick dresser
{package_name: ta_pickup, input_parameters: {locale: {pvf_type: string, pvf_example: from the dresser}, object: {pvf_type: string, pvf_example: alarm clock}, verb: {pvf_type: string, pvf_example: Pick up}}}	pick up the alarm clock from the dresser 
{package_name: ta_manouevre, input_parameters: {direction: {pvf_type: string, pvf_example: left}, verb: {pvf_type: string, pvf_example: turn}}}	turn to the left to face fount the dresser
